"","InvoiceID","Date","Time","Name","Gender","Age","Type","Branch","ProductLine","UnitPrice","Quantity","COGS","CustomerRating"
"390","GRC-CLO-051","2/24/2021","18:56:23","Everett Sloan","Male",65,"Member","Greene City","Clothing",83.77,2,160.34,4.6
"391","GRC-CLO-052","2/27/2021","12:13:25","Sonja Cheng","Female",55,"Member","Greene City","Clothing",19.77,10,192.21,5
"392","GRC-CLO-053","1/18/2021","15:46:41","Evelyn Bishop","Female",49,"Member","Greene City","Clothing",17.48,6,99.3,6.1
"393","GRC-CLO-054","2/2/2021","19:07:49","Margarita Harper","Female",61,"Normal","Greene City","Clothing",25.56,7,170.58,7.1
"394","GRC-CLO-055","1/8/2021","21:38:36","Barry Lockwood","Male",67,"Member","Greene City","Clothing",65.23,10,620.73,5.2
"395","GRC-CLO-056","3/14/2021","15:56:40","Geraldine Becker","Female",67,"Member","Greene City","Clothing",22.32,4,84.48,4.1
"396","GRC-CLO-057","3/15/2021","9:31:58","Carroll Thayer","Male",58,"Normal","Greene City","Clothing",27.18,2,51.62,4.3
"397","GRC-CLO-058","2/16/2021","19:37:13","Therese Goodwin","Female",67,"Normal","Greene City","Clothing",36.51,9,317.71,4.2
"398","GRC-CLO-059","2/3/2021","10:40:09","Juan Ochoa","Male",74,"Member","Greene City","Clothing",53.78,1,52.04,4.7
"399","GRC-CLO-060","3/6/2021","19:57:56","Santos Blankenship","Male",75,"Member","Greene City","Clothing",49.92,2,96.48,7
"400","GRC-CLO-061","2/7/2021","15:40:27","Sheila Simmons","Female",24,"Normal","Greene City","Clothing",63.71,5,303.68,8.5
"401","GRC-CLO-062","2/22/2021","20:04:19","Alfredo Tyler","Male",36,"Normal","Greene City","Clothing",17.49,10,169.02,6.6
"402","GRC-ELE-001","3/9/2021","16:10:55","Ross Melendez","Male",33,"Member","Greene City","Electronics",25.51,4,97.07,6.8
"403","GRC-ELE-002","3/9/2021","10:16:49","Meredith Raymond","Female",54,"Member","Greene City","Electronics",93.96,4,367.9,9.5
"404","GRC-ELE-003","2/10/2021","12:51:45","Nicolas Petty","Male",26,"Member","Greene City","Electronics",18.93,6,110.24,8.1
"405","GRC-ELE-004","2/17/2021","14:52:55","Mitch Campbell","Male",74,"Member","Greene City","Electronics",87.45,6,506.51,8.8
"406","GRC-ELE-005","1/4/2021","8:18:06","Lee Estrada","Male",35,"Member","Greene City","Electronics",72.17,1,70.13,6.1
"407","GRC-ELE-006","1/19/2021","13:07:13","Kerry Patel","Male",80,"Member","Greene City","Electronics",52.89,6,299.77,9.8
"408","GRC-ELE-007","3/15/2021","13:43:35","Kelsey Gibbs","Female",43,"Member","Greene City","Electronics",57.49,4,222.84,6.6
"409","GRC-ELE-008","3/2/2021","14:39:00","Nikki Gillespie","Female",22,"Normal","Greene City","Electronics",99.73,9,873.96,6.5
"410","GRC-ELE-009","1/31/2021","8:51:22","Simon Huffman","Male",41,"Normal","Greene City","Electronics",45.35,6,259.98,6.1
"411","GRC-ELE-010","2/26/2021","12:32:13","Sherri Fleming","Female",26,"Member","Greene City","Electronics",90.7,6,523.45,5.3
"412","GRC-ELE-011","3/12/2021","12:48:34","Lesley Marquez","Female",30,"Member","Greene City","Electronics",10.59,3,30.85,8.7
"413","GRC-ELE-012","3/2/2021","20:05:50","Edith Santos","Female",26,"Member","Greene City","Electronics",13.22,5,63.02,4.3
"414","GRC-ELE-013","2/9/2021","8:28:24","Trudy Ramos","Female",48,"Member","Greene City","Electronics",81.4,3,236.24,4.8
"415","GRC-ELE-014","1/24/2021","14:50:13","Karl Pugh","Male",52,"Member","Greene City","Electronics",40.3,10,391.72,7
"416","GRC-ELE-015","2/23/2021","10:52:43","Kayla Simpson","Female",42,"Normal","Greene City","Electronics",14.96,8,113.19,8.6
"417","GRC-ELE-016","2/10/2021","10:45:22","Nelson Landry","Male",76,"Member","Greene City","Electronics",48.09,3,140.8,7.8
"418","GRC-ELE-017","3/1/2021","16:21:05","Floyd Bell","Male",69,"Normal","Greene City","Electronics",27.5,3,80.43,6.5
"419","GRC-ELE-018","2/2/2021","9:36:02","Marisa Kirk","Female",35,"Member","Greene City","Electronics",26.26,7,178.18,9.9
"420","GRC-ELE-019","1/30/2021","20:11:05","Cecelia Stafford","Female",45,"Normal","Greene City","Electronics",23.65,4,90.06,4
"421","GRC-ELE-020","3/4/2021","9:23:40","Emmanuel Brewer","Male",41,"Member","Greene City","Electronics",19.24,9,168.13,8
"422","GRC-ELE-021","1/1/2021","13:49:31","Rose Barrett","Female",61,"Normal","Greene City","Electronics",74.71,6,424.59,6.7
"423","GRC-ELE-022","1/2/2021","12:10:41","David Walter","Male",64,"Normal","Greene City","Electronics",22.01,6,127.99,7.6
"424","GRC-ELE-023","2/7/2021","10:26:15","Dean Hurd","Male",79,"Normal","Greene City","Electronics",79.39,10,771.86,6.2
"425","GRC-ELE-024","3/26/2021","13:02:17","Yvette Moon","Female",86,"Normal","Greene City","Electronics",45.71,3,130.46,7.7
"426","GRC-ELE-025","2/6/2021","20:08:33","Ronnie Andrews","Male",81,"Normal","Greene City","Electronics",22.95,10,218.51,8.2
"427","GRC-ELE-026","3/14/2021","17:27:48","Johnny Powell","Male",76,"Normal","Greene City","Electronics",21.58,9,183.65,7.3
"428","GRC-ELE-027","1/30/2021","16:27:30","Sabrina Clements","Female",29,"Normal","Greene City","Electronics",42.42,8,331.61,5.7
"429","GRC-ELE-028","3/27/2021","12:09:56","Glen Sherman","Male",27,"Member","Greene City","Electronics",55.67,2,107.38,6
"430","GRC-ELE-029","1/15/2021","15:24:43","Omar Decker","Male",21,"Normal","Greene City","Electronics",75.66,5,363.83,7.8
"431","GRC-ELE-030","2/12/2021","20:53:41","Lupe Small","Female",68,"Member","Greene City","Electronics",39.48,1,37.84,6.5
"432","GRC-ELE-031","1/31/2021","10:07:03","Lena Maher","Female",49,"Normal","Greene City","Electronics",43,4,162.64,7.6
"433","GRC-ELE-032","1/24/2021","8:28:19","Calvin Fink","Male",66,"Normal","Greene City","Electronics",75.88,7,519.87,8.9
"434","GRC-ELE-033","1/12/2021","12:22:34","Bernard Meyer","Male",54,"Member","Greene City","Electronics",91.56,8,702.81,6
"435","GRC-ELE-034","2/17/2021","10:21:21","Stefanie Peterson","Female",55,"Member","Greene City","Electronics",35.74,8,272.91,4.9
"436","GRC-ELE-035","1/31/2021","21:15:28","Dennis Dawson","Male",35,"Normal","Greene City","Electronics",72.13,10,703.54,4.2
"437","GRC-ELE-036","3/16/2021","21:58:39","Adrienne Payne","Female",59,"Normal","Greene City","Electronics",95.64,4,369.75,7.9
"438","GRC-ELE-037","1/31/2021","20:27:19","Sergio Peterson","Male",68,"Member","Greene City","Electronics",87.87,9,748.79,5.6
"439","GRC-ELE-038","2/23/2021","16:57:59","Genevieve Carney","Female",70,"Member","Greene City","Electronics",75.59,9,643.45,8
"440","GRC-ELE-039","3/25/2021","8:51:34","Trevor Bass","Male",85,"Normal","Greene City","Electronics",52.89,4,207,6.7
"441","GRC-ELE-040","2/28/2021","11:40:22","Cory Atkins","Male",84,"Normal","Greene City","Electronics",60.3,1,58.09,6
"442","GRC-ELE-041","2/25/2021","9:48:05","Sandra Burke","Female",46,"Normal","Greene City","Electronics",52.79,10,502.63,10
"443","GRC-ELE-042","1/28/2021","10:09:18","Irene Perry","Female",64,"Member","Greene City","Electronics",21.43,10,207.44,6.2
"444","GRC-ELE-043","2/25/2021","11:54:57","George Sharp","Male",47,"Member","Greene City","Electronics",39.75,1,38.81,6.1
"445","GRC-ELE-044","1/19/2021","12:22:51","Stacy Darling","Female",42,"Member","Greene City","Electronics",12.1,8,92.16,8.6
"446","GRC-ELE-045","2/7/2021","18:16:11","Nadine Tompkins","Female",64,"Normal","Greene City","Electronics",57.91,8,441.41,8.1
"447","GRC-ELE-046","3/6/2021","21:18:30","Willard Hatfield","Male",30,"Normal","Greene City","Electronics",28.38,5,134.43,9.4
"448","GRC-ELE-047","2/6/2021","10:48:04","Carlos Hart","Male",64,"Member","Greene City","Electronics",50.45,6,296.36,8.9
"449","GRC-ELE-048","3/2/2021","20:56:22","Josephine Benson","Female",37,"Member","Greene City","Electronics",26.26,3,77.07,6.3
"450","GRC-ELE-049","1/10/2021","11:41:18","Esther Wiggins","Female",27,"Normal","Greene City","Electronics",13.78,4,53.8,9
"451","GRC-ELE-050","2/15/2021","11:24:57","Kristie Maynard","Female",32,"Normal","Greene City","Electronics",88.25,9,765.11,7.6
"452","GRC-ELE-051","2/7/2021","13:39:44","Jacob Garrison","Male",47,"Normal","Greene City","Electronics",46.02,6,267.45,7.1
"453","GRC-ELE-052","3/2/2021","8:00:09","Valerie Cowan","Female",76,"Normal","Greene City","Electronics",38.27,2,72.93,5.8
"454","GRC-ELE-053","3/11/2021","17:18:38","Tanya Watts","Female",50,"Member","Greene City","Electronics",34.49,5,166.04,9
"455","GRC-ELE-054","1/26/2021","16:39:51","Mickey Baird","Male",69,"Normal","Greene City","Electronics",87.08,7,589.02,5.5
"456","GRC-ELE-055","3/10/2021","15:08:13","Kathryn Norman","Female",23,"Normal","Greene City","Electronics",25.45,1,24.9,5.1
"457","GRC-FBV-001","2/20/2021","21:10:34","Claudia Haley","Female",47,"Member","Greene City","Food and beverages",54.84,3,156.08,5.9
"458","GRC-FBV-002","1/25/2021","15:25:40","Shawna Russel","Female",88,"Normal","Greene City","Food and beverages",88.36,5,418.39,9.6
"459","GRC-FBV-003","2/6/2021","17:38:59","Cindy Graham","Female",27,"Member","Greene City","Food and beverages",20.01,9,175.49,4.1
"460","GRC-FBV-004","3/5/2021","21:24:20","Jane Shannon","Female",69,"Member","Greene City","Food and beverages",48.52,3,138.12,4
"461","GRC-FBV-005","1/26/2021","11:54:05","Sylvia Hurley","Female",18,"Normal","Greene City","Food and beverages",96.68,3,277.13,6.4
"462","GRC-FBV-006","2/20/2021","16:31:14","Luke Chaney","Male",42,"Normal","Greene City","Food and beverages",39.9,10,380.07,5.9
"463","GRC-FBV-007","1/26/2021","15:13:09","Ed Krueger","Male",29,"Member","Greene City","Food and beverages",80.05,5,388.44,9.4
"464","GRC-FBV-008","1/18/2021","15:22:35","Carlton Arnold","Male",46,"Normal","Greene City","Food and beverages",19.79,8,154.26,8.7
"465","GRC-FBV-009","3/5/2021","18:41:24","Paul Wilcox","Male",72,"Member","Greene City","Food and beverages",18.08,3,52.87,8
"466","GRC-FBV-010","3/10/2021","19:36:04","Gale Simms","Female",70,"Normal","Greene City","Food and beverages",57.34,3,163.92,7.9
"467","GRC-FBV-011","3/6/2021","19:38:04","Bud Livingston","Male",22,"Normal","Greene City","Food and beverages",62.08,7,411.85,5.4
"468","GRC-FBV-012","1/14/2021","14:19:58","Richard Payne","Male",57,"Normal","Greene City","Food and beverages",73.06,7,494.64,4.2
"469","GRC-FBV-013","2/2/2021","10:28:17","Alfred Castaneda","Male",70,"Member","Greene City","Food and beverages",46.55,9,402.36,6.4
"470","GRC-FBV-014","1/8/2021","9:25:29","Myrtle Spence","Female",75,"Member","Greene City","Food and beverages",74.6,10,726.49,9.5
"471","GRC-FBV-015","1/25/2021","18:23:29","Michelle Gallagher","Female",54,"Normal","Greene City","Food and beverages",48.51,7,328.78,5.2
"472","GRC-FBV-016","2/5/2021","14:56:33","Elaine Holloway","Female",21,"Member","Greene City","Food and beverages",42.82,9,376.08,8.9
"473","GRC-FBV-017","1/7/2021","12:35:20","Faith Castro","Female",64,"Member","Greene City","Food and beverages",89.14,4,337.97,7.8
"474","GRC-FBV-018","1/14/2021","11:15:20","Ida Cooper","Female",40,"Normal","Greene City","Food and beverages",99.69,5,472.87,9.9
"475","GRC-FBV-019","3/10/2021","18:56:54","Sidney Holcomb","Male",28,"Normal","Greene City","Food and beverages",18.22,7,124.45,6.6
"476","GRC-FBV-020","3/20/2021","10:53:49","Margarita Cox","Female",22,"Member","Greene City","Food and beverages",20.87,3,59.59,8
"477","GRC-FBV-021","2/15/2021","17:50:32","Beth Gomez","Female",80,"Member","Greene City","Food and beverages",77.4,9,664.96,4.5
"478","GRC-FBV-022","3/3/2021","19:30:08","Rebbecca Henry","Female",46,"Member","Greene City","Food and beverages",73.05,10,699.04,8.7
"479","GRC-FBV-023","1/29/2021","10:02:15","Angelina Burch","Female",62,"Normal","Greene City","Food and beverages",84.05,6,490.95,7.7
"480","GRC-FBV-024","2/7/2021","14:30:35","Tammie Spence","Female",83,"Member","Greene City","Food and beverages",54.36,10,516.9,6.1
"481","GRC-FBV-025","1/5/2021","11:28:12","Tamara Branch","Female",56,"Normal","Greene City","Food and beverages",71.2,1,67.28,9.2
"482","GRC-FBV-026","1/13/2021","15:32:22","Saul Pittman","Male",54,"Normal","Greene City","Food and beverages",72.39,2,141.47,8.1
"483","GRC-FBV-027","2/20/2021","21:56:46","Israel Waller","Male",36,"Normal","Greene City","Food and beverages",60.3,4,228.51,5.8
"484","GRC-FBV-028","1/17/2021","15:29:51","Tyrone Dalton","Male",66,"Member","Greene City","Food and beverages",57.89,2,109.56,8.9
"485","GRC-FBV-029","1/26/2021","18:01:59","Beatrice Bowman","Female",30,"Member","Greene City","Food and beverages",78.88,2,149.48,9.1
"486","GRC-FBV-030","3/20/2021","9:13:31","Harold Schmidt","Male",45,"Member","Greene City","Food and beverages",79.91,3,234.3,5
"487","GRC-FBV-031","3/8/2021","8:37:01","Teri Kerr","Female",42,"Member","Greene City","Food and beverages",17.63,5,85.78,8.5
"488","GRC-FBV-032","2/23/2021","14:40:42","Laurel Hood","Female",26,"Member","Greene City","Food and beverages",98.79,3,284.95,6.4
"489","GRC-FBV-033","2/20/2021","18:02:26","Scott Richard","Male",53,"Member","Greene City","Food and beverages",57.74,3,166.27,7.7
"490","GRC-FBV-034","3/30/2021","10:58:03","Timothy Hand","Male",74,"Member","Greene City","Food and beverages",93.4,2,181.26,5.5
"491","GRC-FBV-035","3/27/2021","17:59:15","Christian Dunlap","Male",74,"Normal","Greene City","Food and beverages",32.32,3,91.92,4.3
"492","GRC-FBV-036","2/4/2021","16:47:48","Brent Meyer","Male",46,"Member","Greene City","Food and beverages",23.34,4,90.1,7.4
"493","GRC-FBV-037","3/1/2021","19:40:42","Oliver Bowers","Male",33,"Member","Greene City","Food and beverages",53.72,1,52.51,6.4
"494","GRC-FBV-038","2/11/2021","20:00:34","Johanna Dickson","Female",78,"Member","Greene City","Food and beverages",77.2,10,754.02,5.6
"495","GRC-FBV-039","1/22/2021","12:08:34","Elvira Finch","Female",87,"Normal","Greene City","Food and beverages",28.86,5,138.98,8
"496","GRC-FBV-040","3/14/2021","14:38:45","Traci Finn","Female",52,"Normal","Greene City","Food and beverages",53.21,8,403.38,5
"497","GRC-FBV-041","2/3/2021","18:49:00","Morris Calderon","Male",65,"Member","Greene City","Food and beverages",47.16,5,228.47,6
"498","GRC-FBV-042","1/1/2021","10:29:49","Tyrone Howell","Male",42,"Normal","Greene City","Food and beverages",21.12,8,161.19,6.3
"499","GRC-FBV-043","1/8/2021","19:12:03","Dana Sharp","Female",18,"Member","Greene City","Food and beverages",33.21,10,320.71,6
"500","GRC-FBV-044","3/27/2021","15:19:18","Stella Pollard","Female",60,"Member","Greene City","Food and beverages",29.15,3,83.86,7.3
"501","GRC-FBV-045","2/24/2021","17:16:11","Margie Ryan","Female",66,"Normal","Greene City","Food and beverages",26.43,8,206.83,8.9
"502","GRC-FBV-046","2/25/2021","16:34:51","Brenda Harvey","Female",42,"Member","Greene City","Food and beverages",62.85,4,244.49,8.7
"503","GRC-FBV-047","1/26/2021","20:06:33","Eduardo Reynolds","Male",32,"Normal","Greene City","Food and beverages",33.33,2,64.31,6.4
"504","GRC-FBV-048","1/1/2021","12:42:31","Bonita Flynn","Female",61,"Member","Greene City","Food and beverages",84.63,10,827.02,9
"505","GRC-FBV-049","2/26/2021","13:31:42","Bobby Rhodes","Male",63,"Member","Greene City","Food and beverages",26.6,6,150.91,4.9
"506","GRC-FBV-050","2/4/2021","8:38:15","Leanne Vance","Female",69,"Normal","Greene City","Food and beverages",67.77,1,65.31,6.5
"507","GRC-HBE-001","3/5/2021","15:21:08","Peter Singleton","Male",73,"Normal","Greene City","Health and beauty",87.98,3,258.66,5.1
"508","GRC-HBE-002","2/27/2021","9:17:00","Arthur Pope","Male",44,"Member","Greene City","Health and beauty",56.69,9,494.8,8.4
"509","GRC-HBE-003","2/14/2021","18:13:37","Theodore Bass","Male",54,"Member","Greene City","Health and beauty",75.74,4,291.15,7.6
"510","GRC-HBE-004","3/12/2021","11:37:58","Pat Hand","Male",68,"Member","Greene City","Health and beauty",64.36,9,561.34,8.6
"511","GRC-HBE-005","3/29/2021","19:03:37","Chad Plummer","Male",21,"Normal","Greene City","Health and beauty",87.87,10,848.4,5.1
"512","GRC-HBE-006","3/19/2021","17:00:22","Roland House","Male",60,"Normal","Greene City","Health and beauty",30.35,7,206.67,8
"513","GRC-HBE-007","3/30/2021","20:35:53","Rudy Fleming","Male",41,"Member","Greene City","Health and beauty",97.22,9,825.91,6
"514","GRC-HBE-008","2/25/2021","11:25:20","Jimmy Flynn","Male",88,"Member","Greene City","Health and beauty",42.57,8,332.22,5.6
"515","GRC-HBE-009","2/6/2021","9:41:49","Russ Cross","Male",55,"Member","Greene City","Health and beauty",25.9,10,245.24,8.7
"516","GRC-HBE-010","1/26/2021","18:38:41","Howard Magee","Male",38,"Member","Greene City","Health and beauty",69.37,9,591.93,4
"517","GRC-HBE-011","2/11/2021","13:42:52","Polly Stephenson","Female",54,"Normal","Greene City","Health and beauty",84.09,9,728.54,8
"518","GRC-HBE-012","2/26/2021","19:06:29","Missy Newman","Female",54,"Normal","Greene City","Health and beauty",99.71,6,577.24,7.9
"519","GRC-HBE-013","2/20/2021","13:32:56","Wes Hansen","Male",64,"Normal","Greene City","Health and beauty",66.68,5,315.39,7.6
"520","GRC-HBE-014","3/13/2021","15:53:06","Garrett Brown","Male",38,"Normal","Greene City","Health and beauty",18.11,10,177.19,5.9
"521","GRC-HBE-015","3/12/2021","11:39:52","Dwight Richards","Male",50,"Member","Greene City","Health and beauty",39.01,1,37.54,4.7
"522","GRC-HBE-016","1/25/2021","21:46:53","Merle Jarvis","Male",60,"Member","Greene City","Health and beauty",51.13,4,193.1,4
"523","GRC-HBE-017","3/5/2021","12:15:02","Sylvia Lawson","Female",79,"Member","Greene City","Health and beauty",55.97,7,378.82,8.9
"524","GRC-HBE-018","2/15/2021","9:04:41","Christine Sheppard","Female",56,"Member","Greene City","Health and beauty",76.9,7,514.64,7.7
"525","GRC-HBE-019","2/27/2021","18:08:02","Gertrude Henry","Female",59,"Normal","Greene City","Health and beauty",13.5,10,130.15,4.8
"526","GRC-HBE-020","3/5/2021","10:30:39","Lynn Garner","Female",84,"Member","Greene City","Health and beauty",41.06,6,238.64,8.3
"527","GRC-HBE-021","1/2/2021","16:39:22","Anita Kendall","Female",54,"Normal","Greene City","Health and beauty",34.21,10,328.9,5.1
"528","GRC-HBE-022","1/25/2021","21:14:24","Mitch Cherry","Male",69,"Normal","Greene City","Health and beauty",96.11,1,90.9,7.8
"529","GRC-HBE-023","1/12/2021","19:11:32","Alexandra Yates","Female",55,"Normal","Greene City","Health and beauty",57.22,2,108.72,8.3
"530","GRC-HBE-024","1/28/2021","12:44:24","Lindsey McGrath","Female",61,"Member","Greene City","Health and beauty",19.15,1,18.32,9.5
"531","GRC-HBE-025","1/12/2021","21:32:06","Bobbi Berger","Female",81,"Member","Greene City","Health and beauty",27.07,1,25.75,5.3
"532","GRC-HBE-026","3/30/2021","10:32:01","Jeffery Barnett","Male",36,"Member","Greene City","Health and beauty",72.57,8,558,4.6
"533","GRC-HBE-027","3/5/2021","20:09:11","Diane Finley","Female",59,"Member","Greene City","Health and beauty",25.32,8,195.97,8.7
"534","GRC-HBE-028","3/29/2021","13:06:15","Barry Hunter","Male",42,"Member","Greene City","Health and beauty",61.29,5,295.94,7
"535","GRC-HBE-029","3/29/2021","12:45:27","Pedro McIntosh",NA,56,"Member","Greene City","Health and beauty",54.86,5,264.65,9.8
"536","GRC-HBE-030","2/5/2021","8:19:04","Erin Roach","Female",53,"Normal","Greene City","Health and beauty",58.24,9,501.08,9.7
"537","GRC-HBE-031","3/1/2021","19:52:11","Nick Stout","Male",46,"Normal","Greene City","Health and beauty",69.51,2,131.26,8.1
"538","GRC-HBE-032","3/1/2021","13:55:48","Mario Buckley","Male",72,"Normal","Greene City","Health and beauty",14.82,3,42.95,8.7
"539","GRC-HBE-033","3/14/2021","9:17:04","Jack Downey","Male",26,"Member","Greene City","Health and beauty",82.58,10,784.04,5
"540","GRC-HBE-034","1/15/2021","16:35:42","Christophe Buchanan","Male",52,"Member","Greene City","Health and beauty",66.47,10,633.46,5
"541","GRC-HBE-035","1/22/2021","16:06:47","Janelle Young","Female",65,"Normal","Greene City","Health and beauty",55.81,6,323.5,9.9
"542","GRC-HBE-036","2/23/2021","11:04:21","Beverly Gentry","Female",74,"Normal","Greene City","Health and beauty",17.97,4,68.02,6.4
"543","GRC-HBE-037","3/2/2021","13:50:23","Alma Beard","Female",33,"Normal","Greene City","Health and beauty",73.41,3,212.69,4
"544","GRC-HBE-038","1/6/2021","8:14:13","Orlando Lake","Male",35,"Member","Greene City","Health and beauty",80.47,9,694.39,9.2
"545","GRC-HBE-039","3/29/2021","16:05:11","Ivan Sparks","Male",55,"Normal","Greene City","Health and beauty",71.77,7,484.85,8.9
"546","GRC-HBE-040","3/15/2021","20:01:36","Rex Denton","Male",34,"Normal","Greene City","Health and beauty",92.78,1,87.53,9.8
"547","GRC-HBE-041","1/14/2021","13:00:14","Jennie Stout","Female",70,"Normal","Greene City","Health and beauty",17.75,1,17.28,8.6
"548","GRC-HBE-042","3/15/2021","21:48:27","Gene Dalton","Male",63,"Normal","Greene City","Health and beauty",10.75,8,83.76,6.2
"549","GRC-HBE-043","1/27/2021","20:14:24","Jim Palmer","Male",67,"Member","Greene City","Health and beauty",96.16,4,369.06,8.4
"550","GRC-HBE-044","1/28/2021","18:14:57","Karla Kane","Female",72,"Member","Greene City","Health and beauty",72.11,9,621.47,7.7
"551","GRC-HBE-045","2/25/2021","20:26:47","Noel Zamora","Male",76,"Normal","Greene City","Health and beauty",62.57,4,238.3,9.5
"552","GRC-HBE-046","2/15/2021","9:54:21","Randy Cohen","Male",18,"Normal","Greene City","Health and beauty",57.59,6,326.05,5.1
"553","GRC-HBE-047","1/28/2021","11:07:41","Lance Curry","Male",86,"Normal","Greene City","Health and beauty",99.16,8,761.1,4.2
"554","GRC-HBE-048","3/24/2021","15:26:29","Myrtle Mansfield","Female",48,"Normal","Greene City","Health and beauty",82.88,5,395.51,6.6
"555","GRC-HBE-049","2/21/2021","18:42:04","Lonnie Pacheco","Male",27,"Member","Greene City","Health and beauty",39.91,3,114.28,9.3
"556","GRC-HBE-050","2/18/2021","9:24:19","Florence Lamb","Female",52,"Normal","Greene City","Health and beauty",14.76,2,28.38,4.3
"557","GRC-HBE-051","1/3/2021","14:40:10","Kent Roberson","Male",36,"Member","Greene City","Health and beauty",62,8,482.89,6.2
"558","GRC-HBE-052","1/28/2021","19:10:21","Travis Sexton","Male",35,"Member","Greene City","Health and beauty",75.37,8,571.52,8.4
"559","GRC-HML-001","3/11/2021","16:10:23","Kerri Singleton","Female",42,"Normal","Greene City","Home and lifestyle",40.3,2,77.31,4.4
"560","GRC-HML-002","3/15/2021","18:07:23","Simon Forbes","Male",50,"Normal","Greene City","Home and lifestyle",33.2,2,62.97,4.4
"561","GRC-HML-003","3/3/2021","11:29:43","Lyle Yoder","Male",49,"Member","Greene City","Home and lifestyle",30.12,8,233.13,7.7
"562","GRC-HML-004","1/17/2021","15:41:09","Yvette West","Female",51,"Member","Greene City","Home and lifestyle",86.72,1,83.97,7.9
"563","GRC-HML-005","3/7/2021","17:24:13","Isaac Burk","Male",31,"Normal","Greene City","Home and lifestyle",16.16,2,30.81,6.5
"564","GRC-HML-006","3/5/2021","14:43:31","William Hodges","Male",59,"Normal","Greene City","Home and lifestyle",82.7,6,477.84,7.4
"565","GRC-HML-007","1/20/2021","21:08:05","Art Bryant","Male",88,"Normal","Greene City","Home and lifestyle",53.44,2,103.29,4.1
"566","GRC-HML-008","3/6/2021","14:00:02","Alberto Pratt","Male",19,"Member","Greene City","Home and lifestyle",71.86,8,557.92,6.2
"567","GRC-HML-009","3/7/2021","20:18:24","Calvin William","Male",72,"Normal","Greene City","Home and lifestyle",50.28,5,243.8,9.7
"568","GRC-HML-010","3/3/2021","18:19:53","Candace Massey","Female",43,"Member","Greene City","Home and lifestyle",94.49,8,722.95,7.5
"569","GRC-HML-011","2/8/2021","12:10:41","Glen Delgado","Male",18,"Member","Greene City","Home and lifestyle",46.47,4,181.68,7
"570","GRC-HML-012","2/11/2021","19:45:38","Ronda Stanton","Female",53,"Normal","Greene City","Home and lifestyle",77.04,3,222.62,7.2
"571","GRC-HML-013","1/26/2021","10:32:25","Alfred Zimmerman","Male",85,"Normal","Greene City","Home and lifestyle",25.55,4,96.57,5.7
"572","GRC-HML-014","2/15/2021","12:06:22","Keith Wheeler","Male",76,"Member","Greene City","Home and lifestyle",17.77,5,84.11,5.4
"573","GRC-HML-015","3/20/2021","17:01:20","Willie Myers","Male",82,"Normal","Greene City","Home and lifestyle",92.36,5,448.41,4.9
"574","GRC-HML-016","2/2/2021","20:15:17","Christophe Levy","Male",90,"Normal","Greene City","Home and lifestyle",93.87,8,719.94,8.3
"575","GRC-HML-017","2/7/2021","20:36:21","Jason Lucas","Male",28,"Normal","Greene City","Home and lifestyle",22.02,9,192.66,6.8
"576","GRC-HML-018","3/2/2021","10:22:28","Leonard Page","Male",30,"Member","Greene City","Home and lifestyle",27,9,235.66,4.8
"577","GRC-HML-019","1/5/2021","21:41:28","Veronica Green","Female",26,"Member","Greene City","Home and lifestyle",35.38,9,309.16,9.6
"578","GRC-HML-020","3/15/2021","16:50:53","Lester McCormick","Male",32,"Normal","Greene City","Home and lifestyle",13.59,9,116.07,5.8
"579","GRC-HML-021","2/12/2021","11:21:40","Loren Blevins","Male",73,"Member","Greene City","Home and lifestyle",60.38,10,590.46,6
"580","GRC-HML-022","2/4/2021","20:05:49","Darla Porter","Female",44,"Member","Greene City","Home and lifestyle",77.68,9,675.08,9.8
"581","GRC-HML-023","3/19/2021","20:50:58","Ernesto Baxter","Male",68,"Member","Greene City","Home and lifestyle",38.81,4,147.17,4.9
"582","GRC-HML-024","1/20/2021","15:48:53","Merle Lynch","Male",55,"Normal","Greene City","Home and lifestyle",37.48,3,109.73,7.7
"583","GRC-HML-025","2/25/2021","18:35:52","Amanda Warner","Female",30,"Member","Greene City","Home and lifestyle",82.04,5,390.93,7.6
"584","GRC-HML-026","2/8/2021","17:29:41","Julian Downey","Male",57,"Normal","Greene City","Home and lifestyle",31.75,4,122.46,8.6
"585","GRC-HML-027","1/17/2021","15:01:05","Leslie Erickson","Female",20,"Member","Greene City","Home and lifestyle",94.59,7,638.64,4.9
"586","GRC-HML-028","3/18/2021","8:27:09","Gilbert Weaver","Male",18,"Normal","Greene City","Home and lifestyle",99.7,3,291.51,4.7
"587","GRC-HML-029","1/8/2021","20:33:24","Rebekah Cunningham","Female",38,"Member","Greene City","Home and lifestyle",49.1,2,94.25,6.4
"588","GRC-HML-030","1/6/2021","20:27:46","Jim Byers","Male",78,"Normal","Greene City","Home and lifestyle",62.19,4,237.86,4.3
"589","GRC-HML-031","3/2/2021","11:55:53","Janet Combs","Female",90,"Member","Greene City","Home and lifestyle",88.39,9,762.18,6.3
"590","GRC-HML-032","3/18/2021","19:08:15","Bruce Taylor","Male",30,"Normal","Greene City","Home and lifestyle",44.12,3,128.59,7.9
"591","GRC-HML-033","3/9/2021","9:39:57","Alyssa Meadows","Female",50,"Member","Greene City","Home and lifestyle",52.18,7,351.86,9.3
